met_name,n,reaction,ec_number,ID,common_name,names,spontaneous,systematic_name,pathway
MALONATE,NA,RXN-9729,EC-2.3.1.187,RXN-9729,NA,NA,NA,NA,PWY-6060 // PWY-5794
Malonate-Decarboxylases-Acetyl-Form,NA,RXN-9729,EC-2.3.1.187,RXN-9729,NA,NA,NA,NA,PWY-6060 // PWY-5794
Malonate-Decarboxylases-Malonyl-Form,NA,RXN-9729,EC-2.3.1.187,RXN-9729,NA,NA,NA,NA,PWY-6060 // PWY-5794
ACET,NA,RXN-9729,EC-2.3.1.187,RXN-9729,NA,NA,NA,NA,PWY-6060 // PWY-5794
2-DEHYDRO-3-DEOXY-D-GLUCONATE,NA,1.1.1.127-RXN,EC-1.1.1.127,1.1.1.127-RXN,NA,NA,NA,NA,PWY-7562 // PWY-6507
CPD-343,NA,1.1.1.127-RXN,EC-1.1.1.127,1.1.1.127-RXN,NA,NA,NA,NA,PWY-7562 // PWY-6507
"NADH",NA,1.1.1.127-RXN,EC-1.1.1.127,1.1.1.127-RXN,NA,NA,NA,NA,PWY-7562 // PWY-6507
PROTON,NA,1.1.1.127-RXN,EC-1.1.1.127,1.1.1.127-RXN,NA,NA,NA,NA,PWY-7562 // PWY-6507
PROTON,NA,RXN-14278,EC-1.3.8.7,RXN-14278,hexanoyl-CoA dehydrogenase,hexanoyl-CoA dehydrogenase,NA,NA,PWY0-1337
ETF-Oxidized,NA,RXN-14278,EC-1.3.8.7,RXN-14278,hexanoyl-CoA dehydrogenase,hexanoyl-CoA dehydrogenase,NA,NA,PWY0-1337
HEXANOYL-COA,NA,RXN-14278,EC-1.3.8.7,RXN-14278,hexanoyl-CoA dehydrogenase,hexanoyl-CoA dehydrogenase,NA,NA,PWY0-1337
CPD0-2121,NA,RXN-14278,EC-1.3.8.7,RXN-14278,hexanoyl-CoA dehydrogenase,hexanoyl-CoA dehydrogenase,NA,NA,PWY0-1337
ETF-Reduced,NA,RXN-14278,EC-1.3.8.7,RXN-14278,hexanoyl-CoA dehydrogenase,hexanoyl-CoA dehydrogenase,NA,NA,PWY0-1337
PROTON,NA,RXN-11474,EC-2.3.1.179 // EC-2.3.1.41,RXN-11474,3-oxo-glutaryl-[acp] methyl ester synthase,3-oxo-glutaryl-[acp] methyl ester synthase,NA,NA,PWY-6519
MALONYL-ACP,NA,RXN-11474,EC-2.3.1.179 // EC-2.3.1.41,RXN-11474,3-oxo-glutaryl-[acp] methyl ester synthase,3-oxo-glutaryl-[acp] methyl ester synthase,NA,NA,PWY-6519
Malonyl-acp-methyl-ester,NA,RXN-11474,EC-2.3.1.179 // EC-2.3.1.41,RXN-11474,3-oxo-glutaryl-[acp] methyl ester synthase,3-oxo-glutaryl-[acp] methyl ester synthase,NA,NA,PWY-6519
3-Ketoglutaryl-ACP-methyl-ester,NA,RXN-11474,EC-2.3.1.179 // EC-2.3.1.41,RXN-11474,3-oxo-glutaryl-[acp] methyl ester synthase,3-oxo-glutaryl-[acp] methyl ester synthase,NA,NA,PWY-6519
CARBON-DIOXIDE,NA,RXN-11474,EC-2.3.1.179 // EC-2.3.1.41,RXN-11474,3-oxo-glutaryl-[acp] methyl ester synthase,3-oxo-glutaryl-[acp] methyl ester synthase,NA,NA,PWY-6519
ACP,NA,RXN-11474,EC-2.3.1.179 // EC-2.3.1.41,RXN-11474,3-oxo-glutaryl-[acp] methyl ester synthase,3-oxo-glutaryl-[acp] methyl ester synthase,NA,NA,PWY-6519
ATP,NA,THI-P-KIN-RXN,EC-2.7.4.16,THI-P-KIN-RXN,NA,NA,NA,NA,PWY-6897 // PWY-6893 // PWY-6894 // PWY-6896
THIAMINE-P,NA,THI-P-KIN-RXN,EC-2.7.4.16,THI-P-KIN-RXN,NA,NA,NA,NA,PWY-6897 // PWY-6893 // PWY-6894 // PWY-6896
THIAMINE-PYROPHOSPHATE,NA,THI-P-KIN-RXN,EC-2.7.4.16,THI-P-KIN-RXN,NA,NA,NA,NA,PWY-6897 // PWY-6893 // PWY-6894 // PWY-6896
ADP,NA,THI-P-KIN-RXN,EC-2.7.4.16,THI-P-KIN-RXN,NA,NA,NA,NA,PWY-6897 // PWY-6893 // PWY-6894 // PWY-6896
Oxo-glutarate-dehydrogenase-DH-lipoyl,NA,RXN0-1147,EC-2.3.1.61,RXN0-1147,NA,NA,NA,NA,2OXOGLUTARATEDEH-RXN // PWY-5084
SUC-COA,NA,RXN0-1147,EC-2.3.1.61,RXN0-1147,NA,NA,NA,NA,2OXOGLUTARATEDEH-RXN // PWY-5084
CO-A,NA,RXN0-1147,EC-2.3.1.61,RXN0-1147,NA,NA,NA,NA,2OXOGLUTARATEDEH-RXN // PWY-5084
Oxo-glutarate-dehydro-suc-DH-lipoyl,NA,RXN0-1147,EC-2.3.1.61,RXN0-1147,NA,NA,NA,NA,2OXOGLUTARATEDEH-RXN // PWY-5084
ATP,NA,RXN-11299,EC-6.3.2.35,RXN-11299,NA,NA,NA,NA,PWY-6455
D-SERINE,NA,RXN-11299,EC-6.3.2.35,RXN-11299,NA,NA,NA,NA,PWY-6455
D-ALANINE,NA,RXN-11299,EC-6.3.2.35,RXN-11299,NA,NA,NA,NA,PWY-6455
PROTON,NA,RXN-11299,EC-6.3.2.35,RXN-11299,NA,NA,NA,NA,PWY-6455
CPD-12249,NA,RXN-11299,EC-6.3.2.35,RXN-11299,NA,NA,NA,NA,PWY-6455
Pi,NA,RXN-11299,EC-6.3.2.35,RXN-11299,NA,NA,NA,NA,PWY-6455
ADP,NA,RXN-11299,EC-6.3.2.35,RXN-11299,NA,NA,NA,NA,PWY-6455
CcmCDE-Complex-Heme,NA,RXN-21408,NA,RXN-21408,NA,NA,NA,NA,PWY-8147
CcmAB-Complex,NA,RXN-21408,NA,RXN-21408,NA,NA,NA,NA,PWY-8147
ATP,NA,RXN-21408,NA,RXN-21408,NA,NA,NA,NA,PWY-8147
CcmABCD-Complex,NA,RXN-21408,NA,RXN-21408,NA,NA,NA,NA,PWY-8147
CcmE-Protein-Heme,NA,RXN-21408,NA,RXN-21408,NA,NA,NA,NA,PWY-8147
ADP,NA,RXN-21408,NA,RXN-21408,NA,NA,NA,NA,PWY-8147
Pi,NA,RXN-21408,NA,RXN-21408,NA,NA,NA,NA,PWY-8147
WATER,NA,RXN-7938,EC-3.1.2.18,RXN-7938,NA,NA,NA,NA,2OXOBUTYRATECAT-PWY
PROPIONYL-COA,NA,RXN-7938,EC-3.1.2.18,RXN-7938,NA,NA,NA,NA,2OXOBUTYRATECAT-PWY
PROTON,NA,RXN-7938,EC-3.1.2.18,RXN-7938,NA,NA,NA,NA,2OXOBUTYRATECAT-PWY
CO-A,NA,RXN-7938,EC-3.1.2.18,RXN-7938,NA,NA,NA,NA,2OXOBUTYRATECAT-PWY
PROPIONATE,NA,RXN-7938,EC-3.1.2.18,RXN-7938,NA,NA,NA,NA,2OXOBUTYRATECAT-PWY
"NADH",NA,"NAPHTHALENE-12-DIOXYGENASE-RXN",EC-1.14.12.12,"NAPHTHALENE-12-DIOXYGENASE-RXN",NA,NA,NA,NA,PWY-5427
OXYGEN-MOLECULE,NA,"NAPHTHALENE-12-DIOXYGENASE-RXN",EC-1.14.12.12,"NAPHTHALENE-12-DIOXYGENASE-RXN",NA,NA,NA,NA,PWY-5427
"NAPHTHALENE",NA,"NAPHTHALENE-12-DIOXYGENASE-RXN",EC-1.14.12.12,"NAPHTHALENE-12-DIOXYGENASE-RXN",NA,NA,NA,NA,PWY-5427
PROTON,NA,"NAPHTHALENE-12-DIOXYGENASE-RXN",EC-1.14.12.12,"NAPHTHALENE-12-DIOXYGENASE-RXN",NA,NA,NA,NA,PWY-5427
CIS-12-DIHYDRONAPHTHALENE-12-DIOL,NA,"NAPHTHALENE-12-DIOXYGENASE-RXN",EC-1.14.12.12,"NAPHTHALENE-12-DIOXYGENASE-RXN",NA,NA,NA,NA,PWY-5427
WATER,NA,RXN-6382,EC-1.2.1.8,RXN-6382,NA,NA,NA,NA,PWY-5760 // PWY-3981
"NAD-P-OR-NOP",NA,RXN-6382,EC-1.2.1.8,RXN-6382,NA,NA,NA,NA,PWY-5760 // PWY-3981
CPD-6082,NA,RXN-6382,EC-1.2.1.8,RXN-6382,NA,NA,NA,NA,PWY-5760 // PWY-3981
B-ALANINE,NA,RXN-6382,EC-1.2.1.8,RXN-6382,NA,NA,NA,NA,PWY-5760 // PWY-3981
"NADH-P-OR-NOP",NA,RXN-6382,EC-1.2.1.8,RXN-6382,NA,NA,NA,NA,PWY-5760 // PWY-3981
PROTON,NA,RXN-6382,EC-1.2.1.8,RXN-6382,NA,NA,NA,NA,PWY-5760 // PWY-3981
WATER,NA,AMP-NUCLEOSID-RXN,EC-3.2.2.4,AMP-NUCLEOSID-RXN,NA,NA,NA,NA,PWY-6617
CPD-15317,NA,AMP-NUCLEOSID-RXN,EC-3.2.2.4,AMP-NUCLEOSID-RXN,NA,NA,NA,NA,PWY-6617
ADENINE,NA,AMP-NUCLEOSID-RXN,EC-3.2.2.4,AMP-NUCLEOSID-RXN,NA,NA,NA,NA,PWY-6617
PROTON,NA,RXN0-746,EC-1.1.98.6,RXN0-746,NA,NA,NA,NA,PWY-7222
FORMATE,NA,RXN0-746,EC-1.1.98.6,RXN0-746,NA,NA,NA,NA,PWY-7222
DGTP,NA,RXN0-746,EC-1.1.98.6,RXN0-746,NA,NA,NA,NA,PWY-7222
CARBON-DIOXIDE,NA,RXN0-746,EC-1.1.98.6,RXN0-746,NA,NA,NA,NA,PWY-7222
WATER,NA,RXN0-746,EC-1.1.98.6,RXN0-746,NA,NA,NA,NA,PWY-7222
CPD-368,NA,L-ARABINONOLACTONASE-RXN,EC-3.1.1.15,L-ARABINONOLACTONASE-RXN,NA,NA,NA,NA,PWY-8329 // PWY-7295 // PWY-5517
WATER,NA,L-ARABINONOLACTONASE-RXN,EC-3.1.1.15,L-ARABINONOLACTONASE-RXN,NA,NA,NA,NA,PWY-8329 // PWY-7295 // PWY-5517
PROTON,NA,L-ARABINONOLACTONASE-RXN,EC-3.1.1.15,L-ARABINONOLACTONASE-RXN,NA,NA,NA,NA,PWY-8329 // PWY-7295 // PWY-5517
CPD-1117,NA,L-ARABINONOLACTONASE-RXN,EC-3.1.1.15,L-ARABINONOLACTONASE-RXN,NA,NA,NA,NA,PWY-8329 // PWY-7295 // PWY-5517
6-Methyloctanoyl-ACPs,NA,RXN-21620,EC-1.3.1.9,RXN-21620,NA,NA,NA,NA,PWY-8173
6-Methyl-Oct-2-enoyl-ACPs,NA,RXN-21620,EC-1.3.1.9,RXN-21620,NA,NA,NA,NA,PWY-8173
"NADH",NA,RXN-21620,EC-1.3.1.9,RXN-21620,NA,NA,NA,NA,PWY-8173
PROTON,NA,RXN-21620,EC-1.3.1.9,RXN-21620,NA,NA,NA,NA,PWY-8173
PHE,NA,RXN-16297,EC-2.6.1,RXN-16297,NA,NA,NA,NA,PWY-7626
CPD-17536,NA,RXN-16297,EC-2.6.1,RXN-16297,NA,NA,NA,NA,PWY-7626
CPD-17531,NA,RXN-16297,EC-2.6.1,RXN-16297,NA,NA,NA,NA,PWY-7626
PHENYL-PYRUVATE,NA,RXN-16297,EC-2.6.1,RXN-16297,NA,NA,NA,NA,PWY-7626
PROTON,NA,RXN1F-357,EC-1.14.15.7,RXN1F-357,NA,NA,NA,NA,PWY1F-353
Reduced-ferredoxins,NA,RXN1F-357,EC-1.14.15.7,RXN1F-357,NA,NA,NA,NA,PWY1F-353
OXYGEN-MOLECULE,NA,RXN1F-357,EC-1.14.15.7,RXN1F-357,NA,NA,NA,NA,PWY1F-353
CHOLINE,NA,RXN1F-357,EC-1.14.15.7,RXN1F-357,NA,NA,NA,NA,PWY1F-353
BETAINE-ALDEHYDE-HYDRATE,NA,RXN1F-357,EC-1.14.15.7,RXN1F-357,NA,NA,NA,NA,PWY1F-353
WATER,NA,RXN1F-357,EC-1.14.15.7,RXN1F-357,NA,NA,NA,NA,PWY1F-353
Oxidized-ferredoxins,NA,RXN1F-357,EC-1.14.15.7,RXN1F-357,NA,NA,NA,NA,PWY1F-353
14-Methylhexadecanoyl-ACPs,NA,RXN-21637,EC-1.3.1.9,RXN-21637,NA,NA,NA,NA,PWY-8173
14-Methyl-Hexadec-2-enoyl-ACPs,NA,RXN-21637,EC-1.3.1.9,RXN-21637,NA,NA,NA,NA,PWY-8173
"NADH",NA,RXN-21637,EC-1.3.1.9,RXN-21637,NA,NA,NA,NA,PWY-8173
PROTON,NA,RXN-21637,EC-1.3.1.9,RXN-21637,NA,NA,NA,NA,PWY-8173
ATP,NA,RXN0-2361,EC-6.3.2.45,RXN0-2361,NA,NA,NA,NA,PWY0-1261 // PWY-7883
L-ALA-GAMMA-D-GLU-DAP,NA,RXN0-2361,EC-6.3.2.45,RXN0-2361,NA,NA,NA,NA,PWY0-1261 // PWY-7883
UDP-N-ACETYLMURAMATE,NA,RXN0-2361,EC-6.3.2.45,RXN0-2361,NA,NA,NA,NA,PWY0-1261 // PWY-7883
PROTON,NA,RXN0-2361,EC-6.3.2.45,RXN0-2361,NA,NA,NA,NA,PWY0-1261 // PWY-7883
UDP-AAGM-DIAMINOHEPTANEDIOATE,NA,RXN0-2361,EC-6.3.2.45,RXN0-2361,NA,NA,NA,NA,PWY0-1261 // PWY-7883
ADP,NA,RXN0-2361,EC-6.3.2.45,RXN0-2361,NA,NA,NA,NA,PWY0-1261 // PWY-7883
Pi,NA,RXN0-2361,EC-6.3.2.45,RXN0-2361,NA,NA,NA,NA,PWY0-1261 // PWY-7883
WATER,NA,RIBOPHOSPHAT-RXN,EC-3.1.3.104,RIBOPHOSPHAT-RXN,NA,5-amino-6-(5-phosphoribitylamino)uracil phosphatase,NA,NA,PWY-7991 // PWY-6168 // PWY-6167 // RIBOSYN2-PWY
CPD-1086,NA,RIBOPHOSPHAT-RXN,EC-3.1.3.104,RIBOPHOSPHAT-RXN,NA,5-amino-6-(5-phosphoribitylamino)uracil phosphatase,NA,NA,PWY-7991 // PWY-6168 // PWY-6167 // RIBOSYN2-PWY
AMINO-RIBOSYLAMINO-1H-3H-PYR-DIONE,NA,RIBOPHOSPHAT-RXN,EC-3.1.3.104,RIBOPHOSPHAT-RXN,NA,5-amino-6-(5-phosphoribitylamino)uracil phosphatase,NA,NA,PWY-7991 // PWY-6168 // PWY-6167 // RIBOSYN2-PWY
Pi,NA,RIBOPHOSPHAT-RXN,EC-3.1.3.104,RIBOPHOSPHAT-RXN,NA,5-amino-6-(5-phosphoribitylamino)uracil phosphatase,NA,NA,PWY-7991 // PWY-6168 // PWY-6167 // RIBOSYN2-PWY
7-Methyloctanoyl-ACPs,NA,RXN-21653,EC-1.3.1.104 // EC-1.3.1.10,RXN-21653,NA,NA,NA,NA,PWY-8174
7-Methyl-Oct-2-enoyl-ACPs,NA,RXN-21653,EC-1.3.1.104 // EC-1.3.1.10,RXN-21653,NA,NA,NA,NA,PWY-8174
"NADPH",NA,RXN-21653,EC-1.3.1.104 // EC-1.3.1.10,RXN-21653,NA,NA,NA,NA,PWY-8174
PROTON,NA,RXN-21653,EC-1.3.1.104 // EC-1.3.1.10,RXN-21653,NA,NA,NA,NA,PWY-8174
CPD0-1163,NA,RXN-14393,EC-1.1.1.35 // EC-1.1.1.211,RXN-14393,NA,NA,NA,NA,PWY0-1337
CPD-15244,NA,RXN-14393,EC-1.1.1.35 // EC-1.1.1.211,RXN-14393,NA,NA,NA,NA,PWY0-1337
"NADH",NA,RXN-14393,EC-1.1.1.35 // EC-1.1.1.211,RXN-14393,NA,NA,NA,NA,PWY0-1337
PROTON,NA,RXN-14393,EC-1.1.1.35 // EC-1.1.1.211,RXN-14393,NA,NA,NA,NA,PWY0-1337
UDP-N-ACETYL-D-GLUCOSAMINE,NA,UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN,EC-5.1.3.7,UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN,NA,NA,NA,NA,PWY-5514 // PWY-7820 // PWY-5512
CPD-14795,NA,UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN,EC-5.1.3.7,UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN,NA,NA,NA,NA,PWY-5514 // PWY-7820 // PWY-5512
Reduced-ferredoxins,NA,1.18.1.2-RXN,EC-1.18.1.2,1.18.1.2-RXN,NA,NA,NA,NA,PWY-8271 // PWY-101
PROTON,NA,1.18.1.2-RXN,EC-1.18.1.2,1.18.1.2-RXN,NA,NA,NA,NA,PWY-8271 // PWY-101
Oxidized-ferredoxins,NA,1.18.1.2-RXN,EC-1.18.1.2,1.18.1.2-RXN,NA,NA,NA,NA,PWY-8271 // PWY-101
"NADPH",NA,1.18.1.2-RXN,EC-1.18.1.2,1.18.1.2-RXN,NA,NA,NA,NA,PWY-8271 // PWY-101
CYCLOARTENOL,NA,RXN-4021,EC-2.1.1.41,RXN-4021,NA,NA,NA,NA,PWY-2541 // PWY-8238
S-ADENOSYLMETHIONINE,NA,RXN-4021,EC-2.1.1.41,RXN-4021,NA,NA,NA,NA,PWY-2541 // PWY-8238
PROTON,NA,RXN-4021,EC-2.1.1.41,RXN-4021,NA,NA,NA,NA,PWY-2541 // PWY-8238
ADENOSYL-HOMO-CYS,NA,RXN-4021,EC-2.1.1.41,RXN-4021,NA,NA,NA,NA,PWY-2541 // PWY-8238
CPD-696,NA,RXN-4021,EC-2.1.1.41,RXN-4021,NA,NA,NA,NA,PWY-2541 // PWY-8238
2-KETOGLUTARATE,NA,BRANCHED-CHAINAMINOTRANSFERVAL-RXN,EC-2.6.1.42,BRANCHED-CHAINAMINOTRANSFERVAL-RXN,NA,NA,NA,NA,PWY-8183 // PWY-8175 // ALANINE-VALINESYN-PWY // VALDEG-PWY // VALSYN-PWY // PWY-5057
VAL,NA,BRANCHED-CHAINAMINOTRANSFERVAL-RXN,EC-2.6.1.42,BRANCHED-CHAINAMINOTRANSFERVAL-RXN,NA,NA,NA,NA,PWY-8183 // PWY-8175 // ALANINE-VALINESYN-PWY // VALDEG-PWY // VALSYN-PWY // PWY-5057
GLT,NA,BRANCHED-CHAINAMINOTRANSFERVAL-RXN,EC-2.6.1.42,BRANCHED-CHAINAMINOTRANSFERVAL-RXN,NA,NA,NA,NA,PWY-8183 // PWY-8175 // ALANINE-VALINESYN-PWY // VALDEG-PWY // VALSYN-PWY // PWY-5057
2-KETO-ISOVALERATE,NA,BRANCHED-CHAINAMINOTRANSFERVAL-RXN,EC-2.6.1.42,BRANCHED-CHAINAMINOTRANSFERVAL-RXN,NA,NA,NA,NA,PWY-8183 // PWY-8175 // ALANINE-VALINESYN-PWY // VALDEG-PWY // VALSYN-PWY // PWY-5057
GLUTAMATE-1-SEMIALDEHYDE,NA,GSAAMINOTRANS-RXN,EC-5.4.3.8,GSAAMINOTRANS-RXN,NA,NA,NA,NA,PWY-5188
5-AMINO-LEVULINATE,NA,GSAAMINOTRANS-RXN,EC-5.4.3.8,GSAAMINOTRANS-RXN,NA,NA,NA,NA,PWY-5188
PROTON,NA,RXN-21669,EC-2.3.1.179,RXN-21669,NA,NA,NA,NA,PWY-8174
MALONYL-ACP,NA,RXN-21669,EC-2.3.1.179,RXN-21669,NA,NA,NA,NA,PWY-8174
13-methyltetradecanoyl-ACPs,NA,RXN-21669,EC-2.3.1.179,RXN-21669,NA,NA,NA,NA,PWY-8174
15-Methyl-3-Oxohexadecanoyl-ACPs,NA,RXN-21669,EC-2.3.1.179,RXN-21669,NA,NA,NA,NA,PWY-8174
CARBON-DIOXIDE,NA,RXN-21669,EC-2.3.1.179,RXN-21669,NA,NA,NA,NA,PWY-8174
ACP,NA,RXN-21669,EC-2.3.1.179,RXN-21669,NA,NA,NA,NA,PWY-8174
ATP,NA,RXN-19751,EC-6.2.1.3,RXN-19751,NA,NA,NA,NA,PWY3DJ-11470
CO-A,NA,RXN-19751,EC-6.2.1.3,RXN-19751,NA,NA,NA,NA,PWY3DJ-11470
CPD-9768,NA,RXN-19751,EC-6.2.1.3,RXN-19751,NA,NA,NA,NA,PWY3DJ-11470
CPD0-2117,NA,RXN-19751,EC-6.2.1.3,RXN-19751,NA,NA,NA,NA,PWY3DJ-11470
PPI,NA,RXN-19751,EC-6.2.1.3,RXN-19751,NA,NA,NA,NA,PWY3DJ-11470
OXYGEN-MOLECULE,NA,RXN-16945,EC-1.13.11.4,RXN-16945,NA,NA,NA,NA,PWY-7698
CPD-11245,NA,RXN-16945,EC-1.13.11.4,RXN-16945,NA,NA,NA,NA,PWY-7698
CPD-18271,NA,RXN-16945,EC-1.13.11.4,RXN-16945,NA,NA,NA,NA,PWY-7698
PROTON,NA,RXN-16945,EC-1.13.11.4,RXN-16945,NA,NA,NA,NA,PWY-7698
3-Hydroxy-8-Methylnonanoyl-ACPs,NA,RXN-21686,EC-1.1.1.100,RXN-21686,NA,NA,NA,NA,PWY-8175
8-Methyl-3-Oxononanoyl-ACPs,NA,RXN-21686,EC-1.1.1.100,RXN-21686,NA,NA,NA,NA,PWY-8175
"NADPH",NA,RXN-21686,EC-1.1.1.100,RXN-21686,NA,NA,NA,NA,PWY-8175
PROTON,NA,RXN-21686,EC-1.1.1.100,RXN-21686,NA,NA,NA,NA,PWY-8175
ARSENATE,NA,RXN-7001,EC-2.4.2.1,RXN-7001,NA,NA,NA,NA,PWY-4202
Purine-Ribonucleosides,NA,RXN-7001,EC-2.4.2.1,RXN-7001,NA,NA,NA,NA,PWY-4202
Purine-Bases,NA,RXN-7001,EC-2.4.2.1,RXN-7001,NA,NA,NA,NA,PWY-4202
RIBOSE-1-ARSENATE,NA,RXN-7001,EC-2.4.2.1,RXN-7001,NA,NA,NA,NA,PWY-4202
trans-delta2-behenoyl-ACPs,NA,RXN1G-30,EC-5.3.3.14,RXN1G-30,trans-docos-2-enoyl-[acyl-carrier protein] isomerase,trans-docos-2-enoyl-[acyl-carrier protein] isomerase,NA,NA,PWYG-321
cis-delta3-behenoyl-ACPs,NA,RXN1G-30,EC-5.3.3.14,RXN1G-30,trans-docos-2-enoyl-[acyl-carrier protein] isomerase,trans-docos-2-enoyl-[acyl-carrier protein] isomerase,NA,NA,PWYG-321
3-HYDROXY-PROPIONATE,NA,RXN-8974,EC-1.1.1.298,RXN-8974,NA,NA,NA,NA,PWY0-1471 // PWY-5789 // PWY-8120 // PWY-5744 // PWY-5743
MALONATE-S-ALD,NA,RXN-8974,EC-1.1.1.298,RXN-8974,NA,NA,NA,NA,PWY0-1471 // PWY-5789 // PWY-8120 // PWY-5744 // PWY-5743
"NADPH",NA,RXN-8974,EC-1.1.1.298,RXN-8974,NA,NA,NA,NA,PWY0-1471 // PWY-5789 // PWY-8120 // PWY-5744 // PWY-5743
PROTON,NA,RXN-8974,EC-1.1.1.298,RXN-8974,NA,NA,NA,NA,PWY0-1471 // PWY-5789 // PWY-8120 // PWY-5744 // PWY-5743
3-Hydroxy-14-Methylpentadecanoyl-ACPs,NA,RXN-21703,EC-4.2.1.59,RXN-21703,NA,NA,NA,NA,PWY-8175
14-Methyl-Pentadec-2-enoyl-ACPs,NA,RXN-21703,EC-4.2.1.59,RXN-21703,NA,NA,NA,NA,PWY-8175
WATER,NA,RXN-21703,EC-4.2.1.59,RXN-21703,NA,NA,NA,NA,PWY-8175
WATER,NA,TRE6PHYDRO-RXN,EC-3.2.1.93,TRE6PHYDRO-RXN,NA,NA,NA,NA,TREDEGLOW-PWY
TREHALOSE-6P,NA,TRE6PHYDRO-RXN,EC-3.2.1.93,TRE6PHYDRO-RXN,NA,NA,NA,NA,TREDEGLOW-PWY
D-glucopyranose-6-phosphate,NA,TRE6PHYDRO-RXN,EC-3.2.1.93,TRE6PHYDRO-RXN,NA,NA,NA,NA,TREDEGLOW-PWY
Glucopyranose,NA,TRE6PHYDRO-RXN,EC-3.2.1.93,TRE6PHYDRO-RXN,NA,NA,NA,NA,TREDEGLOW-PWY
CPD-11497,NA,RXN-10915,EC-1.1.1.1,RXN-10915,"3,4-dihydroxyphenylglycol dehydrogenase","3,4-dihydroxyphenylglycol dehydrogenase",NA,NA,PWY-6342
CPD-11876,NA,RXN-10915,EC-1.1.1.1,RXN-10915,"3,4-dihydroxyphenylglycol dehydrogenase","3,4-dihydroxyphenylglycol dehydrogenase",NA,NA,PWY-6342
"NADH",NA,RXN-10915,EC-1.1.1.1,RXN-10915,"3,4-dihydroxyphenylglycol dehydrogenase","3,4-dihydroxyphenylglycol dehydrogenase",NA,NA,PWY-6342
PROTON,NA,RXN-10915,EC-1.1.1.1,RXN-10915,"3,4-dihydroxyphenylglycol dehydrogenase","3,4-dihydroxyphenylglycol dehydrogenase",NA,NA,PWY-6342
WATER,NA,RXN18C3-61,EC-3.1.1.1,RXN18C3-61,acibenzolar-<i>S</i>-methyl esterase,acibenzolar-<i>S</i>-methyl esterase,NA,NA,PWY18C3-24
CPD-19219,NA,RXN18C3-61,EC-3.1.1.1,RXN18C3-61,acibenzolar-<i>S</i>-methyl esterase,acibenzolar-<i>S</i>-methyl esterase,NA,NA,PWY18C3-24
CPD-19221,NA,RXN18C3-61,EC-3.1.1.1,RXN18C3-61,acibenzolar-<i>S</i>-methyl esterase,acibenzolar-<i>S</i>-methyl esterase,NA,NA,PWY18C3-24
METOH,NA,RXN18C3-61,EC-3.1.1.1,RXN18C3-61,acibenzolar-<i>S</i>-methyl esterase,acibenzolar-<i>S</i>-methyl esterase,NA,NA,PWY18C3-24
CPD-15686,NA,RXN-14798,EC-1.1.1.M19,RXN-14798,NA,NA,NA,NA,PWY-7340
CPD-15687,NA,RXN-14798,EC-1.1.1.M19,RXN-14798,NA,NA,NA,NA,PWY-7340
"NADH",NA,RXN-14798,EC-1.1.1.M19,RXN-14798,NA,NA,NA,NA,PWY-7340
PROTON,NA,RXN-14798,EC-1.1.1.M19,RXN-14798,NA,NA,NA,NA,PWY-7340
R-3-hydroxydocosanoyl-TYPE-I-FAS-ACPs,NA,RXN-21724,EC-2.3.1.86,RXN-21724,NA,NA,NA,NA,PWYG-321
3-oxo-docosanoyl-TYPE-I-FAS-ACPs,NA,RXN-21724,EC-2.3.1.86,RXN-21724,NA,NA,NA,NA,PWYG-321
"NADPH",NA,RXN-21724,EC-2.3.1.86,RXN-21724,NA,NA,NA,NA,PWYG-321
PROTON,NA,RXN-21724,EC-2.3.1.86,RXN-21724,NA,NA,NA,NA,PWYG-321
WATER,NA,1.2.1.65-RXN,EC-1.2.1.65,1.2.1.65-RXN,NA,NA,NA,NA,PWY-8111 // PWY-5427
SALICYLALDEHYDE,NA,1.2.1.65-RXN,EC-1.2.1.65,1.2.1.65-RXN,NA,NA,NA,NA,PWY-8111 // PWY-5427
CPD-110,NA,1.2.1.65-RXN,EC-1.2.1.65,1.2.1.65-RXN,NA,NA,NA,NA,PWY-8111 // PWY-5427
"NADH",NA,1.2.1.65-RXN,EC-1.2.1.65,1.2.1.65-RXN,NA,NA,NA,NA,PWY-8111 // PWY-5427
PROTON,NA,1.2.1.65-RXN,EC-1.2.1.65,1.2.1.65-RXN,NA,NA,NA,NA,PWY-8111 // PWY-5427
ATP,NA,RXN0-4341,EC-2.7.1.167,RXN0-4341,NA,NA,NA,NA,PWY0-1241
D-ALPHABETA-D-HEPTOSE-7-PHOSPHATE,NA,RXN0-4341,EC-2.7.1.167,RXN0-4341,NA,NA,NA,NA,PWY0-1241
PROTON,NA,RXN0-4341,EC-2.7.1.167,RXN0-4341,NA,NA,NA,NA,PWY0-1241
D-BETA-D-HEPTOSE-17-DIPHOSPHATE,NA,RXN0-4341,EC-2.7.1.167,RXN0-4341,NA,NA,NA,NA,PWY0-1241
ADP,NA,RXN0-4341,EC-2.7.1.167,RXN0-4341,NA,NA,NA,NA,PWY0-1241
