,length,name
24532,277,group_8308
24533,355,group_3401
24534,189,ybfP
24535,562,ynbD~~~ynbD_1~~~ynbD_2
24536,486,ynbB~~~ynbB_1~~~ynbB_2
24537,592,flhA_3~~~flhA_2
24538,506,mobA_2
24539,62,group_3403
24540,72,group_3404
24541,125,group_3405
24542,148,group_19829
24543,692,afuB
24544,362,pifC
24545,122,group_19492
24546,72,group_3409
24547,677,metG~~~metG_1
24548,81,group_19830
24549,176,group_19831
24550,113,group_3410
24551,150,group_3411
24552,229,group_3412
24553,317,group_19832
24554,100,group_11462
24555,164,group_3413
24556,285,rpoH_2
24557,97,cas2
24558,1554,rhsC
24559,889,group_15259
24560,567,group_3414
24561,298,noc_1~~~noc
24562,294,group_19834
24563,316,cdiA4_2
24564,183,yfcP~~~yfcP_1~~~yfcP_2
24565,234,group_3415
24566,742,group_3416
24567,107,group_3417
24568,173,group_9835
24569,212,group_19835
24570,369,group_19836
24571,184,group_19837
24572,1026,cas3~~~cas3_1
24573,734,group_3422
24574,115,group_14184
24575,78,group_3423
24576,61,group_3424
24577,158,group_19838
24578,140,group_3425
24579,208,pinQ~~~bin3_1~~~bin3
24580,241,group_11614
24581,256,group_12467
24582,598,shlB_1~~~shlB_2~~~shlB
24583,131,group_3428
24584,58,group_3429
24585,354,group_12397
24586,200,group_3432
24587,92,group_19839
24588,77,group_11974
24589,239,group_19840
24590,226,group_3434
24591,172,group_3439
24592,65,group_9197
24593,32,group_19841
24594,550,cia_2~~~smc~~~cea~~~smc_2
24595,336,group_3442
24596,99,group_3443
24597,627,group_19843
24598,144,group_19844
24599,104,group_12719
24600,421,intA_3~~~intZ_4~~~intZ_2~~~intZ~~~intS_3~~~intS_2~~~intS_1~~~intB_1~~~intA_1~~~intA_6~~~intA_2~~~intA_4~~~intB~~~intZ_1~~~intA_5~~~intS_4~~~intZ_3
24601,46,group_8426
24602,76,group_19845
24603,102,group_3444
24604,73,kilR~~~kilR_1
24605,82,group_11553
24606,3161,group_3445
24607,161,group_19846
24608,145,group_19847
24609,222,group_3447
24610,369,group_19849
24611,57,group_3449
24612,335,group_19850
24613,918,group_19853
24614,87,group_19854
24615,251,group_3451
24616,240,group_19855
24617,104,group_3452
24618,88,group_3453
24619,316,ycfK~~~ycfK_1~~~ycfK_2
24620,85,group_3454
24621,218,group_19856
24622,160,group_19857
24623,300,group_19858
24624,158,yeeS_2~~~yeeS~~~yeeS_1
24625,190,group_3455
24626,109,group_3456
24627,115,mbeC_3~~~mbeC_2~~~mbeC_1
24628,323,group_19859
24629,189,yagK_2~~~yagK~~~yagK_3~~~yagK_1~~~yfjJ~~~yagK_4
24630,159,insD6_3~~~insD6~~~insD6_1
24631,682,cirA_3~~~cirA_1
24632,454,stfE_1
24633,157,group_19860
24634,161,group_3459
24635,314,bspRIM
24636,37,group_8542
24637,968,dgcE_2~~~dgcE_1
24638,682,noc~~~noc_1~~~noc_2~~~noc_3~~~spo0C
24639,90,group_19861
24640,517,group_3461
24641,130,rusA_1~~~rusA_2~~~rusA
24642,481,yfjI~~~yfjI_1~~~yfjI_2~~~yfjI_3
24643,237,group_3463
24644,189,group_13818
24645,233,group_8916
24646,189,yagK_1~~~yagK~~~yfjJ_1~~~yagK_2~~~yfjJ
24647,354,group_9084
24648,179,group_19862
24649,268,group_3466
24650,333,group_3467
24651,63,group_3468
24652,1231,group_3469
24653,158,group_3470
24654,327,group_3471
24655,125,group_3475
24656,232,group_19863
24657,200,group_15860
24658,148,group_3477
24659,284,group_3478
24660,86,group_19864
24661,233,group_3479
24662,214,group_19865
24663,90,group_3480
24664,333,group_19693
24665,144,ykfA_1~~~yfjP_4~~~yfjP_3~~~yfjP_1
24666,237,group_3482
24667,288,insF5_2~~~insF5_1
24668,557,group_19866
24669,191,group_3485
24670,318,group_3486
24671,163,group_8923
24672,88,group_19867
24673,160,group_10540
24674,167,nuc~~~yhcR_2~~~yhcR
24675,80,group_3489
24676,68,group_3495
24677,101,group_3490
24678,151,group_3491
24679,371,group_3492
24680,356,group_19869
24681,399,group_3496
24682,147,group_3497
24683,493,group_3499
24684,94,group_3500
24685,295,group_19870
24686,423,group_8442
24687,222,group_3501
24688,62,group_3502
24689,68,group_3503
24690,62,group_3504
24691,60,group_19871
24692,120,arsD_2~~~arsD_1~~~arsD
24693,120,rusA_2~~~rusA_1~~~rusA_3~~~rusA~~~rusA_4~~~rusA_6
24694,130,group_3505
24695,122,rusA~~~rusA_1~~~rusA_2~~~rusA_3~~~rusA_5~~~rusA_4
24696,63,group_3506
24697,212,group_3507
24698,225,group_3508
24699,83,group_3509
24700,400,group_3510
24701,158,yjaB_1~~~yjaB~~~yjaB_2
24702,361,group_3512
24703,177,group_3513
24704,174,group_3514
24705,350,group_3515
24706,161,group_19873
24707,174,group_19874
24708,139,group_19876
24709,279,group_19878
24710,111,iraM
24711,172,group_3516
24712,1232,group_3518
24713,35,group_3519
24714,87,group_15177
24715,210,ssb_3~~~ssb_2~~~ssb_1~~~ssb_4~~~ssb
24716,690,group_19879
24717,85,group_12844
24718,59,group_3522
24719,65,group_3523
24720,114,group_19695
24721,282,cysE_2~~~wcaB_2~~~lpxD_2~~~cysE_1
24722,231,group_11481
24723,295,rfbA~~~rfbA_2~~~rfbA_1
24724,134,fdtA
24725,149,group_19880
24726,251,group_16385
24727,65,group_3526
24728,183,group_19756
24729,267,group_16624
24730,214,group_3528
24731,123,group_3529
24732,301,group_19881
24733,192,group_16939
24734,155,group_3530
24735,121,group_3531
24736,205,tfaE~~~tfaE_3~~~tfaE_2~~~tfaE_1~~~tfaE_4
24737,212,group_19882
24738,474,intD~~~xerC_1~~~xerC_2~~~intD_2~~~intZ_2
24739,87,essD_2~~~essD~~~essQ
24740,870,group_19883
24741,595,stfE_1~~~stfE
24742,298,group_3534
24743,126,group_3539
24744,248,group_3536
24745,140,group_3537
24746,212,group_3538
24747,455,group_19884
24748,66,group_17029
24749,34,group_3540
24750,402,group_10560
24751,69,group_3542
24752,185,group_3543
24753,145,group_3544
24754,81,group_3546
24755,59,group_19885
24756,170,group_19886
24757,780,group_3549
24758,94,group_3551
24759,511,group_3552
24760,237,group_14180
24761,357,group_19851
24762,411,group_3554
24763,385,group_3555
24764,381,group_19790
24765,152,group_8475
24766,1044,group_3559
24767,261,group_3558
24768,170,group_9203
24769,127,group_18931
24770,229,group_3560
24771,106,group_16200
24772,217,group_3562
24773,149,group_11101
24774,129,group_3564
24775,347,group_3565
24776,63,group_3568
24777,63,group_3570
24778,107,group_9977
24779,273,group_3571
24780,71,group_19823
24781,201,ynbA
24782,120,group_19887
24783,144,group_3573
24784,150,ybcO~~~ybcO_1~~~ybcO_2~~~ybcO_3
24785,46,ylcG~~~ylcG_2~~~ylcG_1
24786,114,group_3574
24787,84,group_3575
24788,143,group_17907
24789,61,group_17881
24790,108,group_3578
24791,140,group_8417
24792,404,yhhI_1~~~yhhI_2~~~yhhI~~~yhhI_4~~~ybfD_2~~~yhhI_3
24793,184,group_3582
24794,43,group_3583
24795,95,group_19875
24796,147,group_12745
24797,116,group_3584
24798,412,intZ_1~~~intZ~~~intZ_2~~~intZ_4~~~intB
24799,196,group_3585
24800,200,group_19454
24801,145,group_3587
24802,133,group_3588
24803,102,group_3590
24804,191,group_13815
24805,126,rusA_2~~~rusA~~~rusA_1~~~rusA_4~~~rusA_3~~~rusA_6~~~rusA_5
24806,95,group_3591
24807,375,ydfU~~~ydfU_3~~~ydfU_1~~~ydfU_2~~~ydfU_7~~~ydfU_4
24808,513,group_3592
24809,175,group_3593
24810,147,group_3594
24811,344,group_19888
24812,150,group_10577
24813,174,rzpD_6~~~rzpD_1~~~rzpD_3~~~rzpD_5~~~rzpD_2~~~rzpD_4~~~rzpD
24814,155,rzpD_3~~~rzpD_4~~~rzpD_2
24815,616,traN_2~~~traN_1~~~traN
24816,330,group_3599
24817,42,group_10578
24818,331,group_19889
24819,246,group_19890
24820,401,traC_1
24821,196,group_19891
24822,138,rraB_2~~~rraB
24823,142,cbeA_2~~~cbeA_1~~~cbeA_3~~~cbeA_4~~~cbeA
24824,180,group_19892
24825,63,group_3607
24826,331,ydfU_2
24827,176,group_19893
24828,163,group_3608
24829,278,group_3610
24830,210,group_3614
24831,578,group_3612
24832,149,group_19894
24833,133,group_3615
24834,201,group_8338
24835,673,group_9889
24836,109,group_9890
24837,215,group_19895
24838,343,group_3617
24839,370,arnB_2
24840,98,group_3619
24841,266,bioH_1~~~mhpC
24842,194,tfaQ_4~~~tfaQ_1~~~tfaD~~~tfaQ_2~~~tfaQ~~~tfaD_1~~~tfaD_2~~~tfaR
24843,256,ydaW_2~~~ydaW
24844,302,group_3620
24845,308,group_3621
24846,335,group_3622
24847,88,group_12824
24848,763,group_3623
24849,293,dinG~~~dinG_2~~~dinG_3~~~dinG_1
24850,184,group_10321
24851,90,group_3624
24852,250,group_3625
24853,116,group_14330
24854,230,group_3627
24855,325,group_16199
24856,471,yfjI~~~yfjI_1
24857,500,group_18465
24858,676,pinE_3~~~pinE~~~pinE_2
24859,137,group_3630
24860,55,group_19896
24861,162,group_3632
24862,280,group_3634
24863,820,group_3636
24864,342,group_9151
24865,170,yfcR~~~yfcR_1
24866,99,group_19897
24867,273,cdtB
24868,429,hpcE~~~ycgM_1
24869,68,ydfB~~~ydfB_1~~~ydfB_2
24870,163,group_11548
24871,365,group_10180
24872,116,group_3637
24873,156,group_9407
24874,203,group_3638
24875,68,group_3639
24876,236,group_3640
24877,308,group_3641
24878,240,group_3642
24879,123,group_3644
24880,528,group_3645
24881,191,group_10517
24882,791,group_15162
24883,461,group_10519
24884,208,group_9075
24885,186,group_19898
24886,133,group_19899
24887,105,group_3647
24888,214,group_3649
24889,549,group_3650
24890,123,group_12001
24891,51,group_3651
24892,115,borD_2~~~borD
24893,577,group_3652
24894,166,group_19900
24895,213,group_3654
24896,61,group_3655
24897,122,group_14083
24898,390,group_3656
24899,331,group_17375
24900,287,virF_1~~~virF~~~virF_2
24901,323,group_3657
24902,60,group_8334
24903,110,group_16754
24904,76,group_3659
24905,378,ybfD~~~yhhI_2~~~yhhI~~~yhhI_1~~~ybfQ~~~yhhI_7~~~ybfD_1~~~ydcC~~~yhhI_5
24906,49,group_19901
24907,73,group_8341
24908,158,group_3663
24909,197,group_3664
24910,214,group_8544
24911,278,group_3665
24912,147,group_10847
24913,417,group_3666
24914,663,group_19902
24915,52,group_12852
24916,493,group_3668
24917,334,intD~~~intD_1
24918,92,group_3671
24919,380,ydfU_3~~~ydfU_2~~~ydfU_4~~~ydfU_1~~~ydfU~~~ydfU_5
24920,304,group_3672
24921,84,group_19903
24922,231,group_19818
24923,267,group_3675
24924,88,group_3676
24925,75,group_3677
24926,155,group_12020
24927,66,group_3678
24928,75,group_3679
24929,86,group_3680
24930,111,yjdM
24931,176,group_3682
24932,143,group_3683
24933,123,group_19904
24934,636,group_3684
24935,162,yfdK_2~~~yfdK~~~yfdK_3~~~yfdK_1
24936,952,group_3685
24937,194,pinE_2~~~pinE
24938,180,group_11157
24939,217,group_10485
24940,3050,cdiA_1~~~cdiA1~~~cdiA~~~cdiA_4
24941,294,group_19905
24942,176,group_19906
24943,166,group_3692
24944,175,group_19877
24945,355,group_3694
24946,87,group_9777
24947,300,group_19908
24948,549,group_3696
24949,59,group_3698
24950,101,group_3700
24951,67,group_8441
24952,179,group_19909
24953,95,rem_2~~~rem_1~~~rem
24954,97,group_3704
24955,92,group_19910
24956,454,stfR_3~~~dsdC~~~hdfR_1
24957,78,group_3706
24958,143,hicB_1~~~hicB
24959,801,group_3707
24960,151,group_19911
24961,68,alpA~~~alpA_1
24962,612,group_3709
24963,441,group_3710
24964,68,group_9882
24965,289,group_9884
24966,254,group_14130
24967,88,group_14324
24968,272,group_3712
24969,90,group_3713
24970,71,group_3714
24971,281,group_19912
24972,200,group_19913
24973,90,group_3716
24974,246,group_19914
24975,148,group_3717
24976,656,hemR~~~hemR_1~~~hemR_2
24977,194,group_19915
24978,1010,group_19916
24979,410,group_3718
24980,212,ybdM_3~~~ybdM_1~~~ybdM_4~~~ybdM_2
24981,292,group_3719
24982,230,group_3720
24983,155,group_3721
24984,161,group_3722
24985,203,tfaE_2~~~tfaE_1~~~tfaE_3~~~tfaE
24986,55,group_19755
24987,216,group_16940
24988,281,group_3723
24989,40,group_19917
24990,90,group_8453
24991,642,group_3725
24992,198,group_3726
24993,213,group_12285
24994,200,group_19918
24995,189,group_19919
24996,137,group_19452
24997,69,group_3728
24998,104,group_3729
24999,619,group_3730
25000,1026,group_3731
25001,149,group_3732
25002,199,group_3733
25003,98,group_14552
25004,131,group_12793
25005,431,group_12794
25006,230,group_3735
25007,643,group_19920
25008,264,yjfZ
25009,379,gfcE_2~~~gfcE_1
25010,395,group_19921
25011,247,group_3737
25012,378,yhhI_1~~~yhhI_4~~~yhhI_2~~~ydcC_2~~~yhhI_5~~~yhhI~~~ydcC_1~~~ybfQ~~~ydcC~~~ybfQ_2~~~ybfD_1~~~ybfD~~~yhhI_3
25013,208,yfjJ
25014,298,group_3739
25015,179,group_3743
25016,150,ykfG_1~~~ykfG
25017,93,group_19922
25018,165,group_3745
25019,591,shlB~~~shlB_2
25020,355,group_12402
25021,248,pagN_2~~~pagN~~~pagN_1
25022,228,group_11959
25023,104,group_3749
25024,158,group_9845
25025,474,group_3751
25026,197,group_3752
25027,788,group_3753
25028,87,group_3754
25029,315,group_8473
25030,459,group_8474
25031,92,group_14149
25032,397,group_3756
25033,336,group_9387
25034,93,group_3758
25035,213,group_19923
25036,75,group_11475
25037,345,group_3759
25038,225,group_16384
25039,245,group_3761
25040,81,group_3762
25041,99,group_3763
25042,104,group_3764
25043,142,group_19842
25044,143,silE_1~~~silE_3
25045,283,group_3766
25046,895,group_19852
25047,103,group_19924
25048,42,ydfB_1~~~ydfB
25049,90,group_3768
25050,772,group_3769
25051,158,group_3770
25052,71,group_3771
25053,56,ninE~~~ninE_2
25054,147,group_3774
25055,244,group_17626
25056,113,group_3776
25057,315,group_19925
25058,94,group_10572
25059,128,group_3778
25060,58,group_19926
25061,70,hokD~~~mokC~~~mokC_1
25062,881,traC_2~~~traC~~~traC_3~~~traC_1
25063,151,group_3780
25064,40,group_3781
25065,132,group_9152
25066,98,group_9131
25067,237,group_3785
25068,57,group_19927
25069,650,group_10573
25070,57,group_8306
25071,132,group_19928
25072,118,group_3788
25073,158,group_19907
25074,319,group_8307
25075,139,group_8523
25076,96,group_8524
25077,40,group_8525
25078,92,group_8526
25079,187,group_3789
25080,187,group_3790
25081,358,group_19929
25082,155,group_3795
25083,309,group_3797
25084,430,group_19930
25085,74,group_3799
25086,88,group_3800
25087,248,group_3802
25088,300,group_3804
25089,50,group_19931
25090,325,group_3805
25091,211,group_19932
25092,183,rzpD_3~~~rzpD_4~~~rzpD_2~~~rzpD_1~~~rzpD
25093,417,intS~~~intS_1~~~intS_2~~~intS_3~~~intS_4
25094,373,group_3809
25095,119,group_19935
25096,512,group_3810
25097,180,group_19936
25098,85,group_3811
25099,305,group_3812
25100,284,group_3814
25101,202,group_3813
25102,122,insN2~~~insN1
25103,292,group_3818
25104,360,group_18473
25105,86,group_3820
25106,268,group_19937
25107,311,group_19938
25108,114,group_19939
25109,1038,hsdR~~~hsdR_2~~~hsdR_3
25110,125,group_19940
25111,518,group_8381
25112,189,group_9730
25113,149,psiB_1~~~psiB~~~psiB_2
25114,290,group_3826
25115,274,group_19941
25116,174,rzpD~~~rzpD_4~~~rzpD_3~~~rzpD_1~~~rzpD_2~~~rzpD_5~~~rzoD~~~rzpD_6
25117,107,group_3829
25118,110,group_3830
25119,714,rhsC_1~~~rhsD_1
25120,186,group_19942
25121,286,group_3831
25122,765,group_15331
25123,697,group_19848
25124,730,group_3832
25125,151,group_19833
25126,123,group_3834
25127,502,group_13247
25128,70,group_3835
25129,279,rrrQ~~~rrrQ_2~~~rrrQ_1~~~ydfR
25130,309,group_19943
25131,81,group_3836
25132,504,group_8423
25133,38,group_8424
25134,194,group_8425
25135,213,bin3
25136,86,group_3837
25137,865,acnB_2~~~acnB
25138,413,intA_3~~~intA_2~~~intA_4~~~intA_1~~~intA
25139,205,group_19944
25140,952,group_19945
25141,685,group_19946
25142,240,pikAV_1
25143,116,group_19947
25144,521,group_3841
25145,252,group_3842
25146,530,group_3843
25147,170,group_19948
25148,85,chpS_1~~~chpS
25149,320,group_3845
25150,68,group_11305
25151,151,merR~~~zntR_2
25152,1131,group_3846
25153,289,group_3847
25154,250,group_3848
25155,119,group_3849
25156,138,group_3850
25157,385,ykgN_1~~~ykgN_2~~~ykgN~~~insF5_4~~~insF5~~~insF5_1~~~insF5_2~~~insEF1
25158,355,group_3852
25159,800,nohA_1
25160,262,xerC_5
25161,377,group_3854
25162,249,pagN_1~~~pagN~~~pagN_2
25163,248,traJ_2~~~traJ
25164,81,group_3855
25165,128,traM~~~traM_2
25166,485,group_13008
25167,122,group_13009
25168,566,kpsD
25169,234,pinE_2~~~pinE_1~~~pinE_4~~~pinE_7
25170,279,group_19949
25171,175,group_3857
25172,101,group_19729
25173,100,group_16542
25174,192,pinR_2
25175,100,group_3860
25176,327,group_3862
25177,208,group_3863
25178,345,group_3864
25179,117,group_19950
25180,231,group_19951
25181,348,group_3866
25182,174,group_19952
25183,207,group_3867
25184,684,group_19955
25185,248,insO1~~~insF5~~~insF5_1~~~insO2~~~insF5_3~~~insK_1~~~insF5_5~~~insF5_6
25186,1258,stfQ~~~stfR
25187,534,group_3869
25188,519,dbpA_2
25189,801,vgrG1_3~~~vgrG1_1~~~vgrG1_2~~~vgrG1
25190,181,group_14147
25191,328,group_3872
25192,401,group_3873
25193,471,group_3874
25194,476,group_10538
25195,281,group_10539
25196,427,group_18030
25197,530,group_3876
25198,185,group_3877
25199,166,group_3878
25200,181,sigL
25201,758,ynfE_2~~~ynfE_1
25202,1011,group_19957
25203,96,group_3881
25204,41,group_9025
25205,204,yfjX_3~~~yfjX_4~~~yfjX_2~~~yfjX~~~yfjX_1
25206,176,ydfX
25207,186,insB3~~~insB4~~~insB6_1~~~insB6~~~insB6_23~~~insB6_2
25208,423,umuC_2~~~umuC_3~~~umuC_4~~~umuC_1
25209,401,group_10491
25210,1047,recE~~~recE_2~~~recE_1~~~recE_3
25211,546,group_3883
25212,101,group_3884
25213,75,group_19958
25214,141,ydaT~~~ydaT_1~~~ydaT_2~~~ydaT_3
25215,166,group_3885
25216,64,group_19959
25217,97,group_8445
25218,37,group_3887
25219,193,group_3888
25220,121,group_3890
25221,61,group_8446
25222,148,group_11532
25223,141,group_18307
25224,564,merA_1~~~merA_2~~~merA
25225,125,group_14563
25226,194,group_19960
25227,145,wzb~~~etp_2
25228,379,group_3894
25229,199,tfaQ_2~~~tfaQ_3~~~tfaQ~~~tfaD_1~~~tfaD~~~tfaQ_1~~~tfaD_2~~~tfaR
25230,283,group_19961
25231,726,group_3896
25232,325,rutB_1~~~rutB_3
25233,104,group_19963
25234,52,group_16707
25235,1369,rhsD~~~rhsC
25236,120,soxS_1~~~soxS_2
25237,174,group_19966
25238,222,group_19967
25239,99,group_3898
25240,61,group_9211
25241,118,group_3899
25242,87,group_12721
25243,249,group_3900
25244,85,group_19968
25245,308,group_3901
25246,100,group_15857
25247,354,group_19969
25248,246,group_19970
25249,256,group_19971
25250,84,group_3903
25251,216,group_3907
25252,235,group_3905
25253,390,ogl
25254,141,group_3908
25255,130,quuD_2~~~quuD_1~~~quuD_3~~~quuD
25256,144,quuD~~~quuD_2~~~quuD_1~~~quuD_3
25257,245,yfjJ~~~yagK_2~~~yagK_1~~~yagK_3~~~yfjJ_1~~~yagK~~~yfjJ_2
25258,485,bcs1~~~ispD_2~~~acs1
25259,541,group_18150
25260,112,group_3913
25261,226,group_9030
25262,68,group_3914
25263,178,group_19972
25264,235,group_19973
25265,109,group_3915
25266,141,ypjF_2~~~ykfI_1~~~ykfI_2~~~ypjF~~~ykfI
25267,184,group_19975
25268,232,group_3916
25269,110,group_8464
25270,93,group_3918
25271,139,group_3920
25272,134,group_3922
25273,158,group_3924
25274,127,group_12756
25275,131,group_19451
25276,70,hokD~~~hokD_1~~~mokC_2~~~mokC_1
25277,34,group_19976
25278,205,group_3925
25279,190,group_3926
25280,257,group_16675
25281,257,group_3929
25282,251,group_3928
25283,97,group_3930
25284,290,group_3931
25285,132,traA~~~traA_2~~~traA_1
25286,275,group_8325
25287,270,traQ~~~traQ_2
25288,121,group_3932
25289,98,group_3933
25290,465,group_3935
25291,77,group_3936
25292,84,group_3937
25293,232,group_19977
25294,121,group_18470
25295,159,group_18471
25296,171,yfcR~~~yfcR_1~~~yfcR_2
25297,250,ydfT~~~ydfT_3~~~ydfT_2~~~ydfT_1
25298,98,group_3942
25299,152,group_3944
25300,171,group_3945
25301,105,group_3946
25302,113,group_9079
25303,243,group_3948
25304,192,group_3949
25305,63,group_12004
25306,99,group_17371
25307,141,group_17373
25308,370,group_19978
25309,224,group_19979
25310,260,group_3951
25311,80,group_3952
25312,197,group_19980
25313,310,group_19974
25314,115,ygiW_2~~~ygiW_3
25315,147,yjdN
25316,262,phnC~~~phnC_1
25317,126,group_3956
25318,92,group_3957
25319,295,group_13701
25320,60,group_19981
25321,109,group_10507
25322,1693,group_3961
25323,130,group_3963
25324,72,group_8486
25325,301,group_3964
25326,159,group_3965
25327,243,group_3966
25328,89,group_9910
25329,123,rusA_3~~~rusA_1~~~rusA_6
25330,96,group_3967
25331,203,nohD_2~~~nohA~~~nohD
25332,499,group_3968
25333,1064,flu_1~~~flu_3~~~flu~~~flu_2~~~flu_4
25334,160,group_3969
25335,37,group_19982
25336,106,group_19983
25337,70,mokC_1~~~mokC_2~~~mokC_3~~~mokC~~~hokD_1
25338,70,mokC_2
25339,408,group_8736
25340,368,group_3971
25341,379,haeIIIM
25342,105,group_19984
25343,261,group_19985
25344,35,group_9094
25345,452,group_3973
25346,67,group_14814
25347,286,group_3975
25348,128,group_19992
25349,257,group_3976
25350,129,group_3977
25351,126,group_3978
25352,529,hsdM~~~hsdM_2
25353,192,tfaD_2~~~tfaD~~~tfaR
25354,95,group_3980
25355,117,group_3981
25356,160,group_3983
25357,721,etk_2~~~etk_1
25358,722,group_11016
25359,107,group_3984
25360,305,xerC_3~~~xerC_4~~~xerC_1
25361,170,proQ_1~~~proQ_2~~~proQ_3
25362,331,group_11955
25363,338,group_19993
25364,71,group_3985
25365,77,group_19995
25366,172,group_3987
25367,74,group_19996
25368,140,group_19934
25369,365,group_19933
25370,556,group_19997
25371,105,group_13314
25372,145,group_18472
25373,204,group_18464
25374,37,group_3993
25375,61,group_13248
25376,67,group_13250
25377,302,group_11303
25378,397,group_19998
25379,272,group_12504
25380,155,group_3995
25381,152,yfjX_3~~~yfjX_2~~~yafX~~~yafX_1~~~yfjX
25382,196,yfjY
25383,159,yfjY~~~ykfG
25384,159,yfjY~~~ykfG_1~~~ykfG_2~~~ykfG~~~yeeS~~~yeeS_2~~~yeeS_4~~~yeeS_5~~~yeeS_1
25385,71,group_3997
25386,441,group_3999
25387,92,group_4000
25388,247,group_17882
25389,215,group_4001
25390,104,group_4002
25391,92,group_19999
25392,63,group_4004
25393,128,group_16371
25394,131,group_4005
25395,99,group_4006
25396,229,group_4007
25397,83,group_4008
25398,92,group_20000
25399,93,group_14152
25400,130,group_20001
25401,177,rrrQ~~~rrrQ_1~~~rrrQ_2~~~rrrQ_3~~~rrrQ_4~~~rrrQ_5
25402,129,group_9279
25403,195,group_4009
25404,402,group_4012
